published_at,keywords,entertainment,politics,finance
"","[leadership, impact, imf, world bank, peru, education reform, sustainable development, global education, leadership development, education, sustainable development goals, civil society]",0,0,0
"","[crime, boston, murder, bullying]",0,0,0
"",[healthy living],0,0,0
"","[birth center, native american birth center, navajo birth center, native american birth, native american birth culture, native american midwife, native american midwives, what's working]",0,0,0
"","[black lives matter, fbi, david clarke, milwaukee county, wisconsin]",0,0,0
"","[teen, new york post, homelessness, new-york-city-homelessness]",0,0,0
"","[oregon shooting, politics, mass shooting, nra-guns, school shooting]",0,1,0
"","[arts, emilio estefan, carole king, gloria estefan]",0,0,0
"","[nintendo, satoru iwata, satoru iwata dead, nintendo president, video games, obituary]",0,0,0
"","[it is not the fake news media that’s your problem. it’s you.\"\"\"]",0,0,0
"","[donald trump, harry reid]",0,0,0
"","[entertainment, joel mchale, stephen fry, social media]",0,0,0
"","[coachella, panorama festival, music festival]",0,0,0
"","[donald trump, entertainment, jimmy fallon, the tonight show, will ferrell, holiday movies, elf]",0,0,0
"","[donald trump, barack obama, afghanistan, taliban]",0,0,0
"","[austin shooting, texas shooting, endicott mccray]",0,0,0
"","[u.s. news, political science, legal issues, harvard university, college administration, harvard law school]",0,0,0
"","[police brutality, freddie gray, baltimore, freddie gray trial, freddie gray protests, officer involved shootings]",0,0,0
"","[huffpost now news, hpvideoteamhuffpostnownews, wisconsin, murder, trial, kyle rittenhouse, kenosha, jury, prosecutors, judge bruce schroeder]",0,0,0
"","[parents, mother's day]",0,0,0
"","[interior design, living room decor, decorating, houzz, huffpost home, home design, decor ideas]",0,0,0
"","[hplifestyle, walking dead universal studios, walking dead ride universal studios, universal studios, universal studios hollywood, walking dead, walking dead ride, the walking dead, walking dead universal studios hollywood]",0,0,0
"","[craft beer, hawaii, burlington, vermont, milwaukee, travel]",0,0,0
"","[donald trump, 2016 election]",0,0,0
"",[video],0,0,0
"","[huffpost is hiring, jobs]",0,0,0
"","[joss whedon, avengers, scarlet witch, quicksilver, avengers: age of ultron, entertainment, joss whedon the avengers]",0,0,0
"","[marvel comics, avengers endgame, joe biden, 2020 election, entertainment, captain america]",0,0,0
"",[queer voices],0,0,0
"","[entertainment, jimmy fallon, jim carrey, rodney dangerfield, pot pipe, grail]",0,0,0
"",[cry],0,0,0
"",[losing you was my biggest fear],0,0,0
"",[it's communications planning time! don't have one? maybe this is the year to create one. and if you do have one],0,0,0
"","[queer voices, we are orlando]",0,0,0
"","[terrorism, france, nice attack]",0,0,0
"","[britain election, labour, ed miliband, labour party, british election, britain]",0,0,0
"","[san francisco 49ers, raheem mostert, running back, fastest]",0,0,0
"","[healing, yoga practice, gps for the soul, yoga, maya angelou, karma, writing, astrology]",0,0,0
"","[business, coaching, small business, social media, women in business, marketing, entrepreneurs, branding, entrepreneurship, social media marketing]",0,0,0
"","[breakingthesilence, hpl, kirby dick, the hunting ground, college]",0,0,0
"","[harry potter, pottermore, entertainment-brief, entertainment, jk rowling]",0,0,0
"","[hillary clinton, ted cruz, politics, 2016 election, marco rubio, immigration reform, donald trump, bernie sanders, daca]",0,1,0
"",[politics],0,1,0
"",[leslie jones],0,0,0
"","[2020 election, elizabeth warren, democratic primary]",0,0,0
"","[hpl, jurnee smollett-bell, underground, jurnee smollett-bell roles, rosalee underground, hpvideo, physically challenging roles, paving the way]",0,0,0
"","[international news, north korea, south korea, kim jong un, korea]",0,0,0
"","[u.s. news, women's clothing, winter clothes]",0,0,0
"",[entertainment],0,0,0
"","[religion, black lives matter]",0,0,0
"","[u.s. news, donald trump, facebook]",0,0,0
"","[mexico, financial times, pena nieto, enrique pena nieto, latino voices]",0,0,0
"","[political science, united states, google, political commentary, economy, free speech, microeconomics, monopoly, alphabet inc]",0,0,0
"","[business, small business, small-business-owners, marketing, what is working: small businesses, online marketing, digital marketing, social media marketing]",0,0,0
"","[netflix, streaming services, narcos]",0,0,0
"","[healthy living, psychological health, health, stronger together, psychology, mental illness stigma, ocd, mental illness, mental health, obsessive compulsive disorder]",0,0,0
"","[israel, palestine, al jazeera]",0,0,0
"","[parenting, corporal punishment, muncie, indiana]",0,0,0
"","[horse racing, california state legislature, santa anita park, california horse racing board, stronach group]",0,0,0
"","[post50, male menopause, menopause, andropause]",0,0,0
"","[religion, india, poetry]",0,0,0
"","[huffpost live, live video, orange is the new black, oitnb, cleary wolters]",0,0,0
"","[security council, genocide, united nations, un, sudan, international criminal court, icc, war crimes, darfur]",0,0,0
"","[donald trump, u.s. news, u.s. department of state, u.s. government, mar-a-lago, citizens for responsibility and ethics in washington, marjorie merriweather post]",0,0,0
"","[relationship problems, marriage problems, love& relationships, divorce signs, divorce fights, common arguments]",0,0,0
"","[interview, women, author, q&a, book, writing, books]",0,0,0
"",[kids and technology],0,0,0
"","[trailer, westworld]",0,0,0
"","[cocaine, drug trafficking, drug crime]",0,0,0
"","[twitter, st. louis, panera bread, bagels]",0,0,0
"","[parenting, gay marriage, adoption, foster care, gay adoption, lgbt, family, gay rights, queer voices]",0,0,0
"","[parenting, twitter, kids, family]",0,0,0
"","[cycling, photography, biking, baby boomers, fifty, europe, solo travel, vacation, cruises, travel]",0,0,0
"","[memory loss, caregivers, fifty, caregiver, alzheimer's, dementia]",0,0,0
"","[summer movies, fifty, post 50, post50, voices, grandparents.com, movies, movies for grownups]",0,0,0
"","[donald trump, immigration, immigrants, xenophobia, undocumented]",0,0,0
"","[hiv, life lab, hiv cure, hiv vaccine]",0,0,0
"","[grilling, gentlemen, how to grill, indoor grills]",0,0,0
"","[unions, labor issues, u.s. department of labor]",0,0,0
"","[donald trump, twitter, ukraine, impeachment, volodymyr zelensky]",0,0,0
"","[anatomical wonders, weird for aol, weird florida, weird news, reuters, bad medicine, near weird]",0,0,0
"","[kourtney kardashian, mtv vmas, megan fox, travis barker, machine gun kelly]",0,0,0
"","[healthy living, naturopathic medicine, integrative health, health care reform, chiropractic, health care, history, complementary-medicine, acupuncture, holistic medicine, integrative medicine]",0,0,0
"",[healthy living],0,0,0
"","[jennifer lawrence, jennifer lawrence style, jlaw, jennifer lawrence hunger games, jennifer lawrence sheer]",0,0,0
"","[joe biden, united states department of justice, zero tolerance]",0,0,0
"","[celebrities, chloe grace moretz, aaron carter]",0,0,0
"","[nobel prize, nobel prize in physiology or medicine]",0,0,0
"","[scripture, #blacklivesmatter, positive affirmations, ferguson, religion, helpless, church, police shooting]",0,0,0
"","[gwen stefani, gavin rossdale, zuma rossdale, kingston rossdale]",0,0,0
"","[apple, iphone, apple patent, screen cracked, screen shattered, tech innovations, hpl]",0,0,0
"","[books, translation, interview]",0,0,0
"","[dick pics, buzzfeed, women getting dick pics, things women would rather see than your dick pics, send nudes, sending dick pics]",0,0,0
"","[marco rubio, minimum wage, debate]",0,0,0
"","[black voices, police brutality, chicago police department, african-american mothers]",0,0,0
"","[weird news, video]",0,0,0
"","[russia, olympics, choir]",0,0,0
"","[space, earth, astronomy, skywatching, eclipse, solar eclipse]",0,0,0
"","[elections 2016, hillary clinton, gop, women's health, pneumonia]",0,0,0
"","[comedy, funny women, jon stewart, jon stewart leaving daily show, the daily show]",0,0,0
"","[hillary clinton, presidential election, politics, feminist, fifty, women in politics]",0,1,0
"","[voices, elechianna mclaughlin, pregnancy, pregnancy reveal, pregnancy announcements, dad reacts to pregnancy news, pregnancy announcement, woman tells husband she's pregnant, all-pampers]",0,0,0
"","[coronavirus, politics, covid-19, jared kushner, the new yorker, robert f. kennedy, max kennedy]",0,1,0
"",[whale],0,0,0
"","[netflix, stranger things, winona ryder]",0,0,0
"","[fay vincent, hall of fame, bud selig, rob manfred, sports, pete rose]",0,0,0
"","[college, scholarships, grants]",0,0,0
"","[\"\" stilettos]",0,0,0
"","[business, mobile apps]",0,0,0
"","[donald trump, coronavirus, health, covid-19, california, florida]",0,0,0
"","[fashion trends, style, hplifestyle, models, natalia vodianova, glamour magazine, beauty ideas]",0,0,0
"","[gender pay gap, pew research, racial pay gap, hispanic wage gap, black women wage gap, black wage gap]",0,0,0
"","[gun show, buying a gun, gun purchase, steve hofstetter, gun laws, gun control, gun loophole]",0,0,0
"","[female artists, sexual harassment, contemporary art, jenny holzer]",0,0,0
"","[syria, eritrea, umberto eco, rome, filmmakers, golden bear, holocaust, meryl streep, competition, berlinale, europe, nyc, united nations, lampedusa, germany, italy, politicians, refugees, migrant crisis, usa, entertainment]",0,0,0
"","[alexis tsipras popularity, tsipras, greece, greek debt crisis, eurozone eurozone debt crisis, eurozone, lula, left]",0,0,0
"","[miley cyrus, liam hemsworth]",0,0,0
"","[taylor swift, julia roberts, joan baez, 1989 tour]",0,0,0
"","[cut video, video, valentine's day, romance, weddings]",0,0,0
"","[sleep + wellness, recipes, breakfast recipes, 5 minute recipes]",0,0,0
"","[arts, black artists, performance art, video art]",0,0,0
"","[not well understood by men!\"\"\"]",0,0,0
"","[politics, state of the union, sotu, president obama]",0,1,0
"","[beyonce, beyoncé, beyonce adele, beyonce adele grammys, grammys adele, grammys 2017]",0,0,0
"","[\"\" the power grid's ceo said.\"]",0,0,0
"","[latino voices, entretenimiento, shakira, shakira-sasha]",0,0,0
"","[rape, brock turner, women, scandals, stanford, crime, justice, em & lo]",0,0,0
"","[post50, abc-shark-tank, senior living, knitting, senior health, shark tank, fifty, senior citizens, voices, elderly care]",0,0,0
"","[despicable me, minions, pantone, color, arts]",0,0,0
"","[tongue rolling, tongue rolling myth, huffyi, biology, tongue, huffpost_huffyi]",0,0,0
"","[cities, sustainability, food, reclaim, climate change, sustainable cities, urbanization, food waste, green]",0,0,0
"","[memory, new york, new york city, manhattan, children's books, upper west side]",0,0,0
"","[game of thrones, emilia clarke, lena headey]",0,0,0
"","[middle east, syria conflict, iraq, saudi arabia, russia, iran, dmitry rogozin]",0,0,0
"","[\"\" he intends to play in bahrain \"\"regardless of my disagreements with some of their governments' policies and actions.\"\" as he mulls the best way to spread the love during his time in bahrain]",0,0,0
"","[screen sense, youtube, privacy, online safety]",0,0,0
"","[sports, track and field]",0,0,0
"","[tim kaine, isis, iraq, syria, war powers, congress goes on vacation]",0,0,0
"","[hollywood, entertainment, sexual harrassment, billy bush, access hollywood, adrianna zucker, trump lewd, howigotfired]",0,0,0
"","[mind-and-brain, gps for the soul, habit, neuroscience, choice]",0,0,0
"","[dougall fraser, empath, intuitive, reading, psychics, psychic reading, own video, pearl xchange, oprah winfrey network]",0,0,0
"","[yoga, impact, emotional intelligence, privilege, trauma, mental health issues, social justice, mental health]",0,0,0
"","[science, academia, scientific research, psychology, star wars episode vii, star wars, star wars the force awakens, university]",0,0,0
"","[politics, dodd-frank, volcker rule, video]",0,1,0
"","[business, long-term care insurance, health care, insurance, long-term care]",0,0,0
"","[donald trump, syrian refugees, terrorism, donald trump jr, skittles]",0,0,0
"",[09/20/16],0,0,0
"","[africa, ethiopia, israel, benjamin netanyahu, egypt, sudan, african union, abdel fattah al-sisi]",0,0,0
"","[healthy living, health, microbiome, probiotics, gut bacteria, sonima, nutrition tips, good bacteria, gut health, nutrition]",0,0,0
"","[nfl 2015, philadelphia eagles, sam bradford, demarco murray, nfl, football, american football, deathstare, chip kelly]",0,0,0
"","[healthy living, scapegoat]",0,0,0
"",[only bunch of accusations addressed to mrs. hillary clinton. on the other hand],0,0,0
"","[foo fighters, taylor hawkins]",0,0,0
"","[healthy living, thyroid cancer, education, friendship, living with cancer, psychology, cancer survivor, hplifestyle]",0,0,0
"","[business, innovation, teamwork, collaboration, change, leadership, presence, meetings, consulting]",0,0,0
"",[business],0,0,0
"","[turkey, jan boehmermann, the european, angela merkel, trevor noah, germany, yanis varoufakis, worldpost europe, worldpost middle east, recep tayyip erdogan]",0,0,0
"","[healthy living, the sleep revolution, sleep deprivation, arianna huffington, donald trump, sleep, sleep + wellness]",0,0,0
"","[united states, society and culture, crime and justice, stockholm district court]",0,0,0
"","[donald trump, 2020 election, politics, second amendment to the united states constitution, l. lin wood]",0,1,0
"","[health, personal health, pregnancy, women's health, running, fitness and exercise]",0,0,0
"","[travel, travel tips, haircut, food]",0,0,0
"","[donald trump, u.s. news, supreme court, anthony kennedy]",0,0,0
"","[shelter dog, compassion, denver, eating disorders, dogs]",0,0,0
"","[veterans day, tech deals]",0,0,0
"","[marriage, dating, friendship, engagements]",0,0,0
"","[international news, terrorism, isis, wars and conflicts, sociology, religion and spirituality, propaganda]",0,0,0
"","[politics, house republicans, senate democrats, video, social security disability insurance, social security trust fund, social security]",0,1,0
"","[topless women, go topless go, gabriela dolanska, raelians, topless rights, go topless day]",0,0,0
"","[coronavirus, covid-19, joe biden, the daily show, desi lydic]",0,0,0
"","[iran, foreign policy, iran deal]",0,0,0
"",[parents],0,0,0
"","[low carb diet, healthy living, health, recipes, weight loss, nutrition, diet and nutrition, cooking, diet]",0,0,0
"","[psychology, personality traits, personality psychology, individual motor signature, social anxiety, social phobias, virtual reality, movement personality, mental health, brain science, human behavior]",0,0,0
"","[capitol riot, eric swalwell, adam kinzinger, andrew clyde, michael fanone]",0,0,0
"","[grief, friendship, common grief, mourning, death and dying]",0,0,0
"","[google street view, google maps, internet privacy]",0,0,0
"","[donald trump, jason chaffetz, oversight]",0,0,0
"","[\"\" i said as i introduced myself as the workshop facilitator.  i paused as if a bird had stopped mid-flight to consider the miracle of its defiance of gravity.  the words had flowed without conscious thought from somewhere deep within me.\"]",0,0,0
"","[queer voices, voices]",0,0,0
"","[refugees, syrian refugees, john kerry, refugee resettlement]",0,0,0
"","[politics, white power, white supremacists, alt-right, donald trump, neo-nazis]",0,1,0
"","[business, entrepreneurship, startups]",0,0,0
"","[julia napolitano, justin phillips, umberto napolitano, linda napolitano, alzheimer's, alzheimer's disease, wedding, power of humanity]",0,0,0
"","[business, personal finance, stock market, stocks, ira, financial education, investing]",0,0,0
"","[men's health, healthy living, shameover, anorexia, eating disorders, mental illness, mental health, anorexia-nervosa, mens mental health]",0,0,0
"","[all nude book party, nudity, sexuality, sandra lamorgese, love post50, fifty, voices, public speaking, reinvention]",0,0,0
"","[pope francis, catholic church, climate change, neil degrasse tyson, voices, religion, pope francis climate change]",0,0,0
"","[could not get people in huntington beach to mask up.\"]",0,0,0
"",[young busco],0,0,0
"","[business, governor scott walker, red states, k-12 education, governor sam brownback, great recession]",0,0,0
"","[hpvideo, black lives matter, race, colin kaepernick, muhammad ali, activism, national anthem, laila ali, boxer, colgate bright smiles bright futures]",0,0,0
"","[bookworm, book lovers gifts, women, voices, women gift ideas, best gifts, holiday 2015, gift guides, bookworm gifts, reading gifts, book lover gift ideas, gifts for readers, gifts for book lovers, style gift guides, women gift guides, book lover gifts, gift guide, gift giving, reading gift ideas, holiday guide 2015]",0,0,0
"","[france, oysters, travel food, wine, travel]",0,0,0
"","[politics, humanity, national borders, selfishness, compassion, refugees, empathy]",0,1,0
"","[donald trump, obamacare, jimmy kimmel, jimmy kimmel live]",0,0,0
"","[u.s. news, hate speech, television, economics, sex crimes, sexual harassment, sociology, bill o'reilly, business management, maxine waters, the o'reilly factor]",0,0,0
"","[moms, young kids]",0,0,0
"","[lamb, sheep, farming, animals]",0,0,0
"","[don’t look.\"\"\"]",0,0,0
"","[crime news, weird news, dumb criminals, daniel aldama]",0,0,0
"","[cocktail, pineapple, pina colada]",0,0,0
"","[stephen colbert, steve carell]",0,0,0
"","[police, police body cameras, police shooting, body cameras, body cams, police video]",0,0,0
"","[television, netflix, sexual assault, technology, suicide, 13 reasons why]",0,0,0
"",[style],0,0,0
"","[donald trump, 2016 election, hillary clinton]",0,0,0
"","[hilde katie lysiak, orange street news, journalism, inspiring leaders]",0,0,0
"","[money, abc-shark-tank, small business, shark tank, robert herjavec, barbara corcoran, what is working: small businesses, entrepreneurs, mark cuban, entrepreneurship]",0,0,0
"","[nicolas cage, dinosaur, hollywood, tyrannosaurus bataar]",0,0,0
"","[politics, immigration, refugees, afghanistan]",0,1,0
"","[amazon, amazon new york times, terrible workplaces, third metric, jeff bezos, work culture, work life balance]",0,0,0
"","[italy, migrant crisis, refugee crisis, europe]",0,0,0
"","[celebrity relationships, kaley cuoco, karl cook]",0,0,0
"","[baby names for boys, nameberry, bizarre-baby-names, strange-baby-names, baby names, parents, weird-baby-names, baby names for girls]",0,0,0
"","[baby boomers, education, healthy aging, longevity, millennials, news, nielsen]",0,0,0
"","[must reads, crime, criminal justice, prison, jail]",0,0,0
"","[gps for the soul, self help, life lessons, inner peace]",0,0,0
"","[jessica cox, ruth evelyn pranke, minnesota, right footed, documentary, premiere, community kindness]",0,0,0
"","[racism, bigotry, hatred, discrimination, african americans, politics, immigrants, misogyny, hispanics, trump]",0,1,0
"","[u.s. news, u.s. presidential elections, democratic party, senate, mitch mcconnell, chuck schumer, james b. comey, party leaders of the united states senate, democratic caucus of the united states senate, fbi director, united states senate select committee on intelligence]",0,0,0
"","[zombie outbreak, terminal illness, florida police]",0,0,0
"","[technology, dating advice, love, pokemon, dating, learn]",0,0,0
"","[pretty little liars, celebrity tattoos]",0,0,0
"",[or stranger still],0,0,0
"",[healthy living],0,0,0
"","[women, femininity, body image, female]",0,0,0
"","[literally me, john early, john early literally me, lgbt comedians, gay comedians, queer comedians]",0,0,0
"",[addiction],0,0,0
"","[kendall jenner, khloe kardashian, khloe kardashian licking kendall, kendall jenner calvin klein, khloe kardashian kendall jenner, khloe kardashian instagram]",0,0,0
"","[donald trump, international news, north korea, iran, united nations, member states of the united nations]",0,0,0
"","[national football league, american football, social justice, houston texans, kenny stills]",0,0,0
"","[the kardashians, kylie jenner, kendall jenner, caitlyn jenner, street style]",0,0,0
"","[donald trump, alt-right, associated press]",0,0,0
"","[comedy, jfk, bill clinton, donald trump]",0,0,0
"","[u.s. news, arts and entertainment, racism, black lives matter, psychology, asian voices, black women, oprah winfrey, stereotypes, systemic racism, racial stereotyping, women of color, black people, chris buck, o: the oprah magazine]",0,0,0
"","[alaska, moose]",0,0,0
"","[donald trump, alabama, national weather service, hurricane dorian, national oceanic and atmospheric administration]",0,0,0
"","[u.s. news, political science, public health, legal issues, civil rights, reproductive health, family planning, foreign policy, sexual health, american woman, mexico city policy]",0,0,0
"","[bernardo bertolucci, muslim, berber, travel, huffington post, morocco]",0,0,0
"","[\"\" andi dorfman.\"]",0,0,0
"","[saudi arabia, women's rights, saudi arabia human rights, women, volleyball, islamic-republic-of-iran, iran, saudi women, soccer, qatar, sport, sports]",0,0,0
"","[marijuana, nature and environment, living nature, colorado parks and wildlife]",0,0,0
"","[comics, boyfriend]",0,0,0
"","[terrorism, michigan, muslim youth camp, terrorism michigan, youth camp proposal]",0,0,0
"","[taylor swift, taylor swift 1989, 1989 tour, china]",0,0,0
"","[donald trump, television, saturday night live, donald trump jr]",0,0,0
"","[entertainment, joshua tree music festival, burning man, music festival]",0,0,0
"","[racism, militarization, crime, police, assault weapons]",0,0,0
"","[ringling brothers, ringling bros. and barnum & bailey circus, johns hopkins university, ringling bros, adam roberts, green, elephants]",0,0,0
"","[nra, politics, capital & main, lobbying, politics news, national restaurant association, california politics]",0,1,0
"","[regardless of their size.\"]",0,0,0
"","[hip hop, rap, j cole, concious rap]",0,0,0
"","[transgender, lgbt, trans, ashley diamond]",0,0,0
"","[latino voices, enrique iglesias, entretenimiento]",0,0,0
"","[snoozing santa, donnie walters, santa claus photos, awkward santa photos, sleep + wellness]",0,0,0
"",[arts],0,0,0
"","[bikini wax, women, pelvic floor, waxing, pubic hair, mother's day, women's empowerment, 1970s, 1950s]",0,0,0
"","[the bachelor, the bachelorette, toxic masculinity, hannah brown]",0,0,0
"","[workplace diversity, corporate social responsibility, social justice, diversity, workplace discrimination, queer voices]",0,0,0
"","[healthy living, health, guided meditation, sonima, daily meditation, meditation tips, deepak chopra, meditation, mindfulness meditation]",0,0,0
"","[fashion, instagram, social media, julia roberts, joan crawford]",0,0,0
"","[cellphones, kids, motherhood, parenting, parents, iphone, raising children]",0,0,0
"",[videos],0,0,0
"","[dr. phil, dr. phil show, dr. phil in the news, peeple, peeple app, julia cordray, apps, rating people, voices]",0,0,0
"","[u.s. news, international news, political scandals, cristina fernández de kirchner]",0,0,0
"","[politics, video]",0,1,0
"","[dessert, chocolate, recipes, taste, pie recipes]",0,0,0
"","[taste, eggs, cage free eggs]",0,0,0
"","[politics, aumf isis, aumf, congress war authorization, tim kaine, isis war authorization, war authorization]",0,1,0
"","[fashion trends, celine, joan didion, style, style news, advertising, fashion]",0,0,0
"","[black voices, guyana, social justice, reparations, caribbean islands]",0,0,0
"","[james corden, salma hayek, the late late show, denis leary]",0,0,0
"",[fake news],0,0,0
"","[arts, millennials]",0,0,0
"","[\"\" ignorance is even more so. this same ignorance informed european civilizations' long history of anti-semitism]",0,0,0
"",[relationship],0,0,0
"","[and she won't stop.\"\" ♫\"]",0,0,0
"","[the future of work, whatsworking, worldpost future, the b team, virgin unite, future of work, worldpost future series]",0,0,0
"","[obituary, depeche mode, andy fletcher]",0,0,0
"","[latino voices, entretenimiento]",0,0,0
"","[business, us]",0,0,0
"","[daily discovery, castle, medieval castle, archaeology, gloucester]",0,0,0
"","[thrive, thriving, rachel macy stafford, unplug, hands free life, rachel macy stafford hands free life, hands free life daily declarations]",0,0,0
"","[oscars, oscars 2016, academy awards, academy awards 2016]",0,0,0
"","[crime, video]",0,0,0
"","[women, 2020 election, democratic primary, kamala harris, cory booker, democratic debates, people of color]",0,0,0
"","[the walking dead, amc, fear the walking dead, ruben blades, latino voices, espana]",0,0,0
"","[netflix, martin sheen, lily tomlin, grace and frankie, entertainment, jane fonda]",0,0,0
"","[business, travel blogs, photography, blogging, blogs, travel]",0,0,0
"","[baby names, nameberry, celebrity baby names, classic baby names, classic celebrity baby names, voices]",0,0,0
"","[nyfw, nyfw4all, new york fashion week, menswear dog, ruffpost, dogs]",0,0,0
"","[work, habits, time management]",0,0,0
"",[sports],0,0,0
"","[donald trump, elections 2016, must reads, foreign policy, economic policy, think tanks]",0,0,0
"","[healthy living, car accident, hplifestyle, grief, living in the moment]",0,0,0
"","[pakistan, haqqani network, nawaz sharif]",0,0,0
"","[arts and entertainment, relationships, weddings, valentine's day, tyrese gibson]",0,0,0
"","[john legend, oprah winfrey, black voices, martin luther king jr., andrew  young, harry belafonte, master p, eric holder, david oyelowo, barack obama, talib kweli, forest whitaker, bill clinton]",0,0,0
"","[arts and entertainment, science and technology]",0,0,0
"","[green, energy, transportation, gas tax]",0,0,0
"","[donald trump, robert mueller, sarah huckabee sanders, united states congress]",0,0,0
"","[syria war, isis syria, isis, islamic state, bashar al assad]",0,0,0
"","[entertainment, tori spelling]",0,0,0
"","[rube goldberg, rube goldberg machine, slowest rube goldberg, field day video, comedy video]",0,0,0
"","[education, inspiration generation, gender gap, girls in stem, math]",0,0,0
"","[u.s. news, coronavirus, covid-19, business, travel, air travel, american airlines, @team_us_huffpost_now]",0,0,0
"","[public health, united states, drugs, child abuse, family planning, drug abuse, social work, child abuse support, adoption and fostering]",0,0,0
"","[latino voices, deportes, video]",0,0,0
"","[real weddings, huffpost real weddings, real weddings of the week, wedding photos, wedding pictures, wedding photography]",0,0,0
"","[arne duncan, npr, politico, education, claudio sanchez, bill gates]",0,0,0
"","[saudi arabia, syria, russia, politics, opec, geopolitics, king salman, china, yemen, al jazeera, u.s. foreign policy, middle east, usa]",0,1,0
"","[must reads, nostalgia, backspace, ya books, the baby-sitters club, ann m. martin]",0,0,0
"","[politics, white house, barack obama]",0,1,0
"","[hobbies and personal activities, contestant, petaluma, california]",0,0,0
"","[justin bieber, mtv, mtv vmas 2015, vmas, 2015 vmas]",0,0,0
"","[business, ceo, what is working: small businesses, human resources, ceos, leadership]",0,0,0
"","[hpl, chrissy teigen, chrissy teigen kimye, chrissy teigen john legend, kimye double date chrissy teigen john legend, chrissy teigen waffle house, kimye, kim kardashian kanye west, kim kardashian, kanye]",0,0,0
"","[travel, better together, travel tips, solo travel, first time solo travel]",0,0,0
"","[georgia, rotc, ella fitzgerald, macon, lou reed, woody allen, dinah shore, lenny bruce, laurie anderson, ivanka trump, iran, little richard, robert e. lee, purim, donald trump, the everly brothers, tennessee williams, groucho marx, haman, peggy lee, jerry lee lewis, elvis presley, jayne mansfield, arts, dixie]",0,0,0
"","[huffpost now news, hpvideoteamhuffpostnownews, pregnancy, abortion, planned parenthood, women's rights, scotus, reproductive rights, roe v wade, conservatives, pro-choice]",0,0,0
"","[mark zuckerberg, beast, puli, mark zuckerberg dog]",0,0,0
"","[u.s. news, scott walker, free speech, first amendment, wisconsin, university of wisconsin-madison, madison, legislative assembly]",0,0,0
"","[coronavirus, seattle, washington state, university of washington]",0,0,0
"","[post50, peace, fifty, wisdom, inspiration, voices, aging, self-awareness, midlife women]",0,0,0
"","[football, france, soccer, euro 2016, portugal, euro 2016 final, portugal euro 2016]",0,0,0
"","[donald trump, u.s. news, hate speech, psychology, white house, us politics, asian voices, u.s. house of representatives, maxine waters, state of the union address, pramila jayapal]",0,0,0
"","[sleep + wellness, pregnancy, infertility, sperm, semen]",0,0,0
"","[healthy living, obesity, african americans, politics, meat, world health organization, statistics]",0,1,0
"","[illuminating you to what is the incredible reality and wonder of each life around you.\"\"\"]",0,0,0
"","[vacation days, wasting time, workplace, working from home, procrastination, sick days, comedy]",0,0,0
"","[homeland security, minneapolis airport, somali minnesota]",0,0,0
"","[lgbtq, the golden girls, palm springs, california, super deluxe, stan zimmerman, james berg, silver foxes]",0,0,0
"","[taste, anita lo]",0,0,0
"","[latin music, selena quintanilla-pérez]",0,0,0
"","[single parents, parenting, women, parents, uk news uk politics, dominic cummings, life, lockdown, mums]",0,0,0
"","[mexico, impact, documentary, immigration reform, undocumented immigrants, immigration, 2016 presidential election, racial profiling, racial stereotypes]",0,0,0
"","[immigration, democratic party, beto o'rourke, asylum seeker, 2020 united states presidential election]",0,0,0
"","[arts and entertainment, the bachelor]",0,0,0
"","[and it’s glorious. you’re never going to get it all right.\"\"\"]",0,0,0
"","[los angeles, safetyville, metro la, safetyville videos, metro los angeles]",0,0,0
"","[sports illustrated, kate upton]",0,0,0
"","[post50, growing up, childhood, baby boomers, fifty, childhood memories, memories, boomers, nostalgia, throwback]",0,0,0
"","[politics, business, europe, us, middle east, asia]",0,1,0
"","[hawaii, fifty, humor, planes, airport, satire, travel]",0,0,0
"","[television, comedy (movies), documentaries (movies), the golden girls, stan zimmerman]",0,0,0
"","[marriage advice, parenting, divorce, children, parents, life decisions, life advice, psychology, marriage]",0,0,0
"","[huffpost live, huffington post]",0,0,0
"","[isis, isis hostages, kayla jean mueller, kayla mueller, worldpost middle east, syria, islamic state, syria-news]",0,0,0
"","[” she says.\"]",0,0,0
"","[parents, down syndrome, down syndrome awareness, down syndrome awareness month]",0,0,0
"","[undisciplined comments\"\" will cost him the election.\"]",0,0,0
"","[south carolina, mark sanford, charleston shooting, charleston, south carolina, politics, charleston church shooting, charleston]",0,1,0
"","[bosnian war, sarajevo]",0,0,0
"","[zika virus, zika in the u.s., zika outbreak]",0,0,0
"","[elections 2016, hillary clinton, pollster analysis]",0,0,0
"","[neymar, brazil, venezuela, soccer, sports, copa america]",0,0,0
"","[grilling, salmon, burgers, nutritionist, cookout, food & drink]",0,0,0
"","[black girls rock, black women, beverly bond, hillary clinton, hillary clinton black women outreach, hillary clinton black vote, black girls rock event, hpvideo]",0,0,0
"",[demi lovato],0,0,0
"","[hillary clinton, election 2016, hrc, email scandal, emailgate]",0,0,0
"","[shopping, black friday, furniture, mattresses]",0,0,0
"","[u.s. news, racism, political science, abraham lincoln, andrew jackson, soviet union, james taylor, eastern europe, joseph stalin, andrew johnson, james madison, ulysses s. grant, james k polk, vladimir lenin, james monroe]",0,0,0
"","[repeat roses, philanthropy, donate, wedding, flowers, marriage, power of humanity]",0,0,0
